5264;5809;487;8056;6139;658
5294;337;1288;1933;2131;1308
5315;1841;8862;5408;7109;7196
5342;3633;125;9415;8694;2695
5388;7196;8264;5408;8862;7109
5402;9146;1171;7758;5495;9492
5408;7109;8862;5388;7196;1841
5409;2710;7630;8641;7441;4229
5413;6312;8075;4939;1436;3636
5462;7876;3943;1326;56;998
5484;7401;3370;1149;2845;7601
5495;7758;6190;9593;9492;1171
5508;1521;7108;8922;4491;5941
5516;5930;2004;8934;2808;1163
5584;4216;9798;993;9452;2049
5624;4350;1436;9797;8075;4939
5627;420;1326;3943;8945;3140
5699;5099;1442;5997;247;9657
5714;216;4675;1100;229;3740
5743;4889;9462;4553;8552;3976
5744;7056;3540;4996;1647;1254
5763;9415;3633;125;5342;2695
5768;4923;1804;1856;2455;9475
5786;4325;8868;3660;3286;9429
5792;9762;6938;2477;2334;1511
5805;1740;5986;422;473;3281
5809;5264;487;8056;6139;658
5824;3173;1948;6458;1832;2531
5861;7380;1750;3589;4663;2496
5862;5041;9294;9256;9940;2729
5869;3061;5141;3464;6611;6514
5870;6924;1392;4889;7876;8430
5930;5516;2808;2004;8934;4813
5941;4491;8611;8922;2333;2309
5948;7477;66;1081;2968;4434
5986;1740;5805;422;4546;4699
5994;2406;3595;6735;3538;1832
5997;1442;5699;5099;7380;247
6076;4109;4198;9071;4784;2721
6097;2947;165;7350;5156;7058
6139;8056;8155;487;5264;2434
6163;9071;2808;5930;5516;8688
6164;6471;2244;281;3121;8477
6190;9492;9593;5495;1171;7758
6194;9797;4350;5624;1436;7837
6217;5062;8072;8594;9147;3847
6241;7276;5064;6679;6735;3595
6298;5185;55;70;3583;8217
6312;4939;8075;5413;1436;3636
6332;4287;7783;4177;8019;1364
6428;1521;5508;8922;7108;4491
6441;3560;9436;8212;385;4873
6458;3173;5824;2531;1948;1832
6471;2244;281;3121;3318;3334
6506;7987;115;1685;5046;204
6514;6611;5869;3061;1130;3464
6523;9591;7963;8463;3222;2372
6594;1065;4222;229;4675;3740
6610;1266;8034;7097;1037;6965
6611;1130;9759;8567;3061;5869
6617;1909;9147;5215;5062;740
6679;6735;3595;2406;5994;3538
6683;2203;7864;5025;128;7
6697;2036;7604;8131;4222;9593
6700;3588;8712;612;4394;7137
6709;1147;2178;3583;7726;3740
6733;8451;3631;3250;4229;7731
6735;3595;2406;5994;3538;6679
6739;3297;4241;9874;5225;1025
6750;3847;7814;4762;8532;8594
6779;167;7582;1573;9971;7320
6786;8662;6298;9245;9733;3583
6800;7254;4630;8663;3961;4813
6852;54;7320;1897;7837;6194
6924;5870;8517;1616;3786;2798
6938;9762;2477;1511;5792;4018
6950;1234;4583;3664;740;5215
6965;747;5191;8979;9016;8477
7021;2334;703;9928;2191;7853
7032;8383;3821;9966;669;2561
7056;5744;3540;4996;1647;1254
7058;7350;5156;9475;165;2947
7094;4018;7108;2477;2795;1511
7097;1037;8034;1266;6610;7554
7108;5508;7094;1521;4018;2795
7109;5408;8862;5388;7196;1841
7137;4394;9899;8918;4151;1308
7152;3369;657;7487;1504;8295
7171;829;1009;250;200;8635
7196;5388;5408;8862;8264;7109
7254;6800;4630;8663;3961;4813
7276;6241;6679;5064;6735;3595
7320;6852;54;1897;7837;2049
7350;5156;7058;165;9475;2947
7380;5861;1750;5997;1442;5699
7401;3370;2845;669;5484;7601
7441;8641;7630;9341;2710;8365
7475;2721;4784;899;4198;215
7477;66;1081;5948;2968;4434
7485;8195;147;3804;2561;4102
7487;657;7152;3369;1504;8295
7515;2914;2191;9902;7021;2334
7537;1254;5744;7056;3540;4996
7554;3659;9483;1513;8326;7097
7582;167;6779;1573;9971;7320
7601;2845;8475;7401;3464;3370
7604;4222;6697;2036;1065;6594
7620;7755;1843;4111;5054;5046
7630;8641;9341;2710;7441;8365
7720;3588;612;8712;9899;1037
7726;2178;6709;1147;8278;70
7731;4229;3250;5409;8662;2710
7755;7620;1843;4111;5054;5046
7758;5495;1761;1210;1171;6190
7783;1364;597;4287;6332;2569
7789;2569;597;7876;7783;5462
7814;8532;4762;6750;3847;1456
7837;1897;54;6852;6194;7320
7843;2809;3937;2015;8278;7726
7853;9928;703;9902;2191;7021
7864;2203;128;2309;7;8611
7876;5462;3943;1326;7789;8430
7963;9591;6523;8463;3222;2372
7987;7755;7620;5054;1843;5046
7997;9945;4406;9028;8880;8572
8017;5171;9870;8657;9749;2131
8019;4177;6332;4287;1364;6733
8034;1266;6610;7097;1037;7554
8056;6139;8155;487;5264;2434
8072;8594;3847;6750;7814;8532
8075;4939;6312;5413;1436;5624
8098;5046;5054;1843;4111;7620
8131;2036;6697;23;7604;3523
8155;6139;8056;2434;368;487
8195;147;7485;3804;2561;4102
8212;9436;3560;6441;8880;7997
8217;9733;9245;8271;8365;9341
8239;9614;5225;2884;9874;2802
8264;2695;5388;7196;125;3633
8271;9733;9245;8217;8365;9341
8278;3937;1100;3740;7726;2178
8295;1504;7152;3369;657;7487
8326;1513;7554;9483;3659;4699
8365;9341;8641;7630;7441;2710
8383;3821;7032;9966;669;3804
8430;9763;2569;597;9907;7876
8448;1149;7987;7755;7620;5484
8451;6733;3250;3631;4229;7731
8463;6523;9591;7963;3222;2372
8475;7601;3464;2845;7401;9966
8477;5191;747;6097;2947;165
8502;3843;1504;8295;3369;7152
8517;2798;8635;200;250;4622
8520;4920;3786;1616;23;8131
8532;7814;4762;3847;6750;1456
8552;4553;3976;4545;8926;2802
8567;9759;1130;6611;6514;3061
8572;2527;9348;3636;2357;4819
8594;8072;3847;6750;7814;8532
8611;2333;4491;5941;2309;8922
8635;200;250;1009;829;7171
8641;7630;9341;7441;2710;8365
8657;9870;9749;5171;8017;2785
8662;7731;6786;5409;7441;4229
8663;4630;6800;7254;4164;3961
8688;215;4198;6163;2808;7475
8693;2286;2746;2531;6458;2334
8694;9758;1025;5342;9832;9415
8712;612;3588;6700;9256;7720
8850;3024;3281;473;3589;9588
8862;5408;1841;5315;7109;7196
8868;3660;5786;3286;4325;1020
8880;4406;7997;9028;9945;8212
8918;4151;1308;4394;7137;9899
8922;4491;5941;8611;2333;1521
8926;2802;4545;2884;3976;8239
8931;5402;9146;7758;1761;1171
8934;2004;1163;5516;5930;2808
8945;3140;420;5315;1841;8862
8979;9016;911;1743;6965;1856
9016;8979;911;1743;6965;1856
9028;4406;7997;9945;8880;8572
9071;6163;6076;4198;4109;8688
9146;5402;1171;7758;5495;9492
9147;1909;5062;5215;740;6617
9245;9733;8271;8217;8365;9341
9256;9940;9294;5862;5041;3659
9294;5041;5862;9256;9940;2729
9341;8641;7630;8365;7441;2710
9348;3636;2357;4819;2359;2527
9409;2496;4663;2729;8463;6523
9415;5342;1025;8694;9758;3633
9429;2976;5786;4325;8868;3660
9436;8212;3560;6441;8880;7997
9452;993;9798;4216;5584;2049
9462;385;4873;5743;2079;9576
9475;7058;5156;7350;165;2947
9483;3659;9940;7554;9256;1513
9492;6190;9593;5495;1171;7758
9540;4813;3961;1163;8934;2004
9576;2079;4873;385;9462;5809
9585;9902;7853;2191;9928;703
9588;3281;473;5805;8850;3024
9591;6523;7963;8463;3222;2372
9593;6190;9492;5495;1171;7758
9614;8239;5225;2884;9874;2802
9657;1530;247;4434;2968;1081
9733;9245;8271;8217;8365;9341
9749;8657;9870;5171;8017;2785
9758;8694;1025;9832;5342;9415
9759;8567;1130;6611;6514;3061
9762;6938;2477;5792;1511;2334
9763;8430;2569;597;9907;7783
9797;6194;4350;5624;1436;7837
9798;993;4216;5584;9452;2049
9832;8694;9758;7109;2695;5408
9870;8657;9749;5171;8017;2785
9874;5225;8239;9614;4241;2884
9899;7137;5171;4394;8017;9870
9902;2191;7853;9928;7515;703
9907;1364;7783;597;2015;7843
9928;703;7853;2191;7021;9902
9940;9256;3659;9483;5862;5041
9945;7997;4406;9028;8880;8572
9966;7032;8383;3821;2561;669
9971;1573;899;7475;2721;4784
3587;5578;2711;8063;6419;9657
6419;5578;8063;2711;3587;9657
5578;2711;8063;6419;3587;9657
8063;2711;5578;6419;3587;9657
2711;5578;8063;6419;3587;9657
18;8577;2460;5101;3355;4269
24;9267;6220;7602;3118;116
65;5056;6949;9427;3012;1039
106;6789;2348;3406;2109;5702
116;7430;7602;3118;24;9267
120;1208;6402;8566;6056;7141
148;3576;4510;973;7231;1038
179;3203;8715;803;3519;8443
212;4626;558;3394;5405;8839
294;490;7468;2195;7287;3912
300;1350;7416;729;9272;3478
308;720;8619;9793;824;5066
316;944;3736;9299;3323;2925
325;6105;6223;1945;790;8221
345;5021;7252;7145;8961;4786
364;3346;4983;3406;106;621
382;4221;7704;5199;4187;2678
384;9363;9689;1605;7278;2932
398;4150;7666;2963;2515;522
400;7410;1656;2971;710;3676
419;7534;5243;9040;7609;4210
436;5851;6395;9272;7983;728
446;4218;2421;5386;5053;2779
475;8857;6268;7190;2011;5114
490;7468;294;2195;7287;3912
511;4223;677;8554;4966;3536
519;9740;6327;5745;3684;1168
522;5865;2515;5586;1057;4150
529;5187;4779;1687;7774;8043
533;3118;7602;9267;24;116
541;1727;1726;1437;6844;5194
542;907;823;1604;9073;6136
558;212;4626;8839;3394;5405
579;7767;8783;3427;5079;1558
609;5718;8339;4703;1539;6342
616;8801;1279;6861;8007;3548
621;1810;3355;3406;6789;106
624;3814;7015;7133;8646;7122
638;1989;2277;1159;3676;9936
642;6472;3323;3920;2925;7702
664;2709;6974;8556;4605;7409
677;8554;4966;511;4223;3536
687;4270;1414;6274;2678;5199
699;5506;4672;3358;1940;7661
702;6342;4031;9739;5742;4976
710;2971;7025;4810;1656;400
718;1678;5947;5731;1075;5976
720;8619;9793;308;824;5066
723;9117;9619;6070;2765;982
728;436;9272;5851;6395;7983
729;7416;1350;300;3441;3651
731;9776;4564;2020;4467;9139
790;8221;1945;325;6105;6223
803;8715;3203;3519;179;8443
823;1604;907;542;9073;6136
824;5066;7409;308;664;2709
826;2148;2948;7182;3576;148
905;4284;2393;7779;4517;1996
907;542;823;1604;9073;6136
935;1638;8106;4786;3651;9015
944;316;3736;9299;3323;2925
972;3539;8282;8890;1904;7289
973;4510;3576;148;7231;1038
982;6070;2235;7633;9497;9117
996;7528;5434;3874;3840;4597
1038;7918;5111;7231;9260;3901
1039;3012;7246;6949;8959;2074
1045;8036;5702;2109;9553;2348
1050;3629;6961;7592;5842;9977
1057;5865;8809;522;5586;2515
1075;5976;4903;1678;2423;5947
1159;3676;2277;638;1880;3548
1168;4976;3684;5742;5745;9739
1208;120;6402;2971;8566;6056
1219;1236;5238;8011;1386;7767
1236;8011;5238;1386;4881;6151
1279;6861;3548;1880;8801;616
1284;1591;1939;4066;6684;5314
1303;9198;3857;4217;5101;6684
1328;9781;7005;9994;9663;3427
1329;9725;5842;3111;4136;8961
1340;8141;5674;7517;7794;1441
1350;7416;729;300;4428;1506
1386;8011;5238;6151;1236;1219
1401;4664;9299;3736;316;944
1414;4270;687;6274;2678;5199
1419;7182;6223;3358;5506;4510
1432;9499;5066;824;7409;664
1437;6844;5194;4330;8141;1726
1441;7517;7794;5674;8141;1340
1506;7775;3478;5108;4428;1350
1512;3211;4632;8741;5036;6046
1539;7542;905;4703;8339;972
1540;1642;7122;7977;9408;7694
1558;5079;9994;8783;579;7767
1591;1284;1939;6684;4066;5314
1604;823;907;542;9073;6136
1605;7278;384;2932;9363;9689
1638;935;8106;4786;3651;9015
1642;1540;7122;7977;9408;7694
1656;7410;400;2971;710;3676
1661;2954;1952;8609;3625;1931
1678;5947;1075;5976;718;4903
1687;4779;5187;529;8043;7774
1726;1727;541;1437;6844;8497
1727;541;1726;1437;6844;5194
1774;3591;6261;3938;5005;2284
1793;8618;6136;7523;1962;9073
1805;9852;3395;9724;5800;9623
1810;621;3355;6789;3406;4983
1842;2689;3569;6638;3133;1906
1864;7128;5036;4632;8741;8883
1880;3548;1279;6861;1159;3676
1904;7289;8890;8282;3539;9954
1906;4364;1842;2689;3569;3133
1921;6456;1540;7122;1642;7015
1931;8609;3625;1952;2954;1661
1939;6684;4217;3857;1303;9198
1940;4672;5057;699;6806;9260
1945;6105;790;6223;325;8221
1951;8004;3795;9793;8619;720
1952;3625;8609;1661;1931;2954
1962;6780;7523;8618;1793;6136
1989;9936;638;5292;4653;2828
1992;4246;4031;6327;9739;702
1996;8366;4399;4537;8651;3350
2011;6268;8857;9871;475;7190
2020;4467;9139;9776;731;4564
2045;5314;6992;1284;6456;1591
2065;5417;65;5056;5671;7121
2072;7157;4833;1057;2963;6337
2074;4081;8959;7335;4428;6390
2109;5702;9553;1045;2348;8036
2148;826;2948;7182;6223;3576
2185;4916;2449;2828;9619;1726
2195;7287;3912;4187;294;7468
2208;4090;1940;4672;9773;699
2235;7633;982;9497;6070;6685
2245;4187;7287;3912;2195;7468
2270;9144;6638;8525;3569;2689
2277;3676;1159;638;1880;3548
2284;3938;5005;3591;6261;1774
2331;2821;9663;6813;1328;5236
2348;2109;106;5702;9553;6789
2352;4580;9083;7985;7086;7202
2363;3812;7025;4810;8886;5114
2385;9686;6274;519;9740;4210
2393;4284;7779;905;4517;1996
2421;5386;4218;446;2779;2987
2423;4903;5976;1075;642;7702
2449;8497;1726;2185;2828;7446
2460;3355;4983;8577;6030;1810
2515;4150;522;2963;5865;398
2576;5787;6066;9986;8101;2579
2577;3101;2579;8101;9986;6813
2579;3101;2577;8101;9986;6813
2611;7352;6944;294;490;7468
2621;6360;7479;3978;9408;7977
2631;7606;7702;3920;2925;3323
2645;8965;6568;3117;8525;9144
2678;1414;4270;687;5199;6274
2680;6914;5243;419;7534;9040
2689;3569;1842;6638;3133;1906
2709;664;6974;8556;4605;7409
2765;9117;723;6070;9497;7633
2779;2987;2421;4440;2866;5386
2821;9663;9994;5079;1558;1328
2828;7446;4653;2449;2185;4916
2866;4440;6513;6337;2987;2779
2899;972;3539;8890;2331;1904
2925;3323;3920;642;7702;944
2932;7278;1605;384;9363;9689
2948;826;2148;7182;5405;3576
2954;1661;8609;1952;3625;1931
2963;7666;4150;2515;398;522
2971;710;400;7410;1656;1208
2980;7868;5233;6867;6291;9216
2987;2779;4440;2866;2421;5053
3012;7246;1039;6949;8959;2074
3101;2579;2577;8101;9986;6813
3111;4136;8961;9725;1329;5842
3117;6568;8965;2645;3939;6620
3118;7602;116;7430;24;9267
3133;6638;2689;3569;1842;8165
3164;7774;1687;5187;529;4779
3203;8715;803;3519;179;8443
3211;1512;4632;8741;5036;6046
3279;5139;384;9363;9689;3735
3323;2925;3920;642;7702;944
3346;3406;364;4983;106;6789
3350;4537;8651;4399;8366;1996
3355;1810;621;4983;2460;3406
3358;5506;5970;1419;699;1945
3394;5405;8839;1661;2954;2948
3395;9852;1805;9724;5800;9623
3406;3346;106;6789;621;4983
3427;8783;579;7767;5079;9994
3441;7335;4428;4081;7416;2074
3466;6325;9216;7868;2980;4626
3467;7295;4517;6258;7202;7985
3478;1506;7775;5108;1350;7416
3519;803;8715;3203;179;7256
3536;511;4223;4966;8554;677
3539;972;8282;8890;1904;7289
3548;1880;1279;6861;1159;3676
3551;7256;2331;3519;6813;2899
3569;2689;1842;6638;3133;1906
3576;148;4510;973;7231;7182
3591;6261;5005;3938;1774;2284
3625;1952;8609;1931;1661;2954
3629;1050;9977;6961;7592;3857
3651;729;9015;300;7416;1350
3676;1159;2277;638;1880;3548
3684;4976;1168;5745;5742;9739
3730;6998;8096;8358;8257;6151
3735;9689;9363;5111;3901;7918
3736;316;944;9299;3323;2925
3795;8004;1951;9793;8619;720
3812;2363;7025;4810;8886;5114
3814;624;7015;7133;8646;7694
3840;3874;8207;5434;4597;7528
3857;4217;1303;9198;6684;1939
3861;7145;2065;9242;65;8816
3874;3840;8207;5434;4597;7528
3901;9260;5111;7918;1038;3735
3912;4187;7287;2195;2245;294
3920;2925;3323;7702;642;2631
3938;2284;5005;3591;6261;1774
3939;6620;3117;6568;2645;8965
3977;4703;8339;1168;5742;4976
3978;7479;6360;2621;8036;1045
4031;9739;6327;4246;3684;4976
4066;9623;5800;1805;9852;9724
4081;4428;7335;2074;3441;8959
4090;2208;1940;4672;9773;699
4136;3111;8961;9725;1329;5842
4150;2515;398;2963;522;7666
4187;3912;7287;2195;2245;294
4210;9040;7534;7609;419;5243
4217;3857;1303;9198;6684;1939
4218;446;2421;5386;5053;2779
4221;382;7704;5199;2678;4187
4223;511;677;8554;4966;3536
4246;6327;4031;9739;3684;5745
4269;5101;9977;9198;1303;18
4270;1414;687;6274;2678;5199
4284;2393;7779;905;4517;1996
4330;5194;6844;1437;8141;1340
4347;7141;6818;8566;6056;6402
4364;1906;3133;1842;2689;3569
4399;4537;3350;8651;8366;1996
4417;6970;6389;6513;2866;4440
4428;7335;3441;4081;2074;7416
4440;2866;6337;6513;2987;2779
4467;9139;2020;8550;9776;4564
4510;973;3576;148;7182;7231
4517;905;2393;4284;7779;3350
4537;8651;3350;4399;8366;1996
4564;731;2020;9776;4467;9139
4580;2352;9083;8214;7985;7086
4597;8207;3874;3840;7528;5434
4605;8556;6974;2709;664;7409
4626;212;558;6325;2980;7868
4632;8741;5036;6046;3211;1512
4653;7446;2828;5292;9936;1989
4664;1401;9299;3736;316;944
4672;1940;5057;6806;699;9260
4703;8339;3977;5718;609;1539
4742;4881;6151;1236;8011;1386
4779;1687;5187;529;8043;7774
4786;8106;1638;935;9015;1039
4810;7025;2363;3812;8886;5114
4833;2072;7157;2963;6337;7666
4881;1236;4742;8011;1386;5238
4903;2423;5976;1075;7702;642
4916;2185;2449;2828;9619;7446
4966;8554;677;511;4223;7592
4976;3684;1168;5742;5745;9739
4978;8646;5403;7133;3814;624
4983;3346;3355;3406;364;621
5005;3591;6261;3938;2284;1774
5021;7252;345;7145;8961;4786
5036;4632;8741;1864;6046;7128
5053;4218;2987;2421;446;2779
5056;65;9427;6949;3012;8959
5057;6806;9260;3901;5111;7918
5066;824;7409;664;2709;6974
5079;1558;9994;8783;3427;579
5101;4269;9198;1303;9977;18
5108;7775;1506;3478;8809;5586
5111;7918;1038;3901;9260;7231
5114;8886;2363;3812;7025;4810
5139;3279;3735;9363;7231;9689
5187;529;4779;1687;7774;8043
5194;6844;4330;1437;8141;1340
5199;382;4221;7704;6274;2678
5230;6662;8883;7128;1864;5036
5233;6867;6291;7868;2980;9216
5236;9781;1328;7005;7779;4284
5238;1386;8011;1236;6151;1219
5243;419;7534;9040;7609;4210
5271;7914;8214;6342;702;1992
5292;9936;4653;1989;2828;7446
5314;2045;18;8577;1284;1591
5334;7806;1558;2579;2577;3101
5384;6748;9871;2011;8857;6268
5386;2421;4218;446;2779;2987
5400;8029;5114;8886;3812;2363
5403;4978;8646;7133;4605;8556
5405;3394;8839;2948;2148;826
5417;4564;731;9776;2020;4467
5434;7528;996;3874;3840;8207
5506;3358;5970;699;1419;7661
5586;5865;522;8809;1057;2515
5671;7121;5850;5417;2065;4564
5674;7517;7794;1340;8141;1441
5702;2109;9553;1045;2348;8036
5718;609;8339;4703;1539;6342
5731;8859;6472;1075;5976;642
5742;4976;1168;3684;5745;9739
5745;3684;1168;4976;5742;9739
5787;2576;6066;9986;8101;2579
5794;6676;9673;4364;1906;8716
5800;9623;9852;1805;3395;4066
5842;9725;1329;6723;1050;3111
5850;7121;5671;5053;446;4218
5851;7983;9272;436;6395;7157
5865;522;5586;1057;8809;2515
5947;1678;1075;5976;9242;718
5970;3358;5506;7661;699;6676
5976;1075;4903;2423;1678;5947
6030;2460;9773;4983;364;8577
6046;8741;4632;5036;3211;1512
6056;8566;7141;6402;6818;4347
6066;5787;2576;9986;8101;2579
6070;982;9117;7633;9497;2235
6105;6223;325;1945;1419;2148
6136;1793;8618;9073;7523;823
6151;1386;8011;5238;8358;1236
6220;24;9267;7430;116;7602
6223;6105;1945;1419;325;7182
6258;7202;7086;7985;6261;8257
6261;3591;5005;1774;3938;2284
6268;8857;2011;9871;475;7190
6274;9686;2385;5199;687;1414
6291;6867;5233;6620;9216;7868
6325;3466;7430;116;3118;7602
6327;9739;4246;4031;5745;3684
6337;4440;2866;6513;4833;2072
6342;702;4031;9739;5742;4976
6360;7479;2621;3978;8036;1045
6389;6970;4417;6513;2866;4440
6390;8959;9427;2074;5586;4081
6395;7983;436;5851;9272;7157
6402;8566;6056;120;7141;4347
6414;9954;9269;7289;1904;8890
6456;1921;7122;1540;1642;7015
6472;642;8859;3323;2925;3920
6513;2866;4440;6337;6389;6970
6517;7311;9314;6818;7141;4347
6568;2645;8965;3117;3939;8525
6620;6291;3939;6867;3117;5233
6638;3569;2689;1842;3133;2270
6662;5230;8883;7128;1864;5036
6676;5794;7661;5970;8887;5506
6684;1939;4217;3857;1303;9198
6685;8514;2235;7633;9497;982
6723;8443;5842;1050;9725;1329
6748;5384;9871;2011;8857;6268
6780;1962;7523;8618;1793;6136
6789;106;2348;3406;2109;5702
6806;5057;9260;3901;5111;7918
6813;2577;3101;8101;2579;9986
6818;7141;4347;6056;8566;6402
6844;5194;4330;1437;8141;1340
6861;1279;3548;1880;8801;616
6867;5233;6291;7868;9216;2980
6914;2680;5243;419;7534;9040
6944;7352;2611;490;3164;294
6949;8959;3012;9427;7246;2074
6961;7592;4966;8554;677;511
6970;6389;4417;6513;2866;4440
6974;8556;4605;2709;664;7409
6992;9499;4066;9623;5800;2045
6998;8096;3730;8257;8358;6258
7005;9781;1328;9994;9663;3427
7015;7122;7694;1642;1540;9408
7025;4810;2363;3812;8886;5114
7086;7985;7202;6258;6261;3591
7121;5671;5850;5417;2065;4564
7122;1642;1540;7015;7694;9408
7128;1864;5036;4632;8741;8883
7133;8646;4978;5403;3814;624
7141;4347;6818;6056;8566;6402
7145;3861;4786;1039;8106;3012
7157;2072;4833;1057;7983;8809
7182;1419;4510;3576;973;148
7190;8510;475;6268;8857;2011
7202;6258;7985;7086;6261;3591
7231;1038;7918;5111;3901;9260
7246;3012;1039;6949;8959;2074
7249;8282;8890;1904;7289;3539
7252;5021;345;7145;8961;4786
7256;3551;3519;179;803;8715
7278;1605;2932;384;9363;9689
7287;3912;2195;4187;2245;294
7289;1904;8890;8282;9954;6414
7295;3467;4517;6258;7202;7985
7311;6517;9314;6818;7141;4347
7335;3441;4428;4081;2074;7416
7352;2611;6944;490;294;7468
7409;5066;824;664;2709;6974
7410;1656;400;2971;710;3676
7416;1350;729;4428;3441;300
7430;116;7602;3118;24;6220
7446;2828;4653;2449;8497;1340
7468;490;294;2195;7287;3912
7479;6360;2621;3978;8036;1045
7517;5674;7794;1340;1441;8141
7523;8618;1962;1793;6780;6136
7528;996;5434;3874;3840;4597
7534;419;7609;5243;9040;4210
7542;1539;905;5236;4703;972
7592;6961;4966;8554;677;511
7602;3118;24;116;9267;7430
7606;2631;7702;3920;2925;3323
7609;7534;419;4210;5243;9040
7633;9497;2235;982;6070;9117
7661;5970;699;5506;3358;6676
7666;2963;398;4150;2515;8550
7694;9408;7977;7122;1642;1540
7702;3920;2631;7606;2925;3323
7704;382;4221;5199;4187;3912
7767;579;8783;3427;5079;1558
7774;3164;1687;5187;4779;529
7775;1506;3478;5108;4428;1350
7779;4284;2393;905;4517;1996
7794;7517;5674;1340;1441;8141
7806;5334;1558;5079;2579;2577
7868;2980;5233;6867;6291;9216
7914;5271;6342;702;1992;4031
7918;5111;1038;3901;9260;7231
7977;9408;7694;1642;1540;7122
7983;5851;6395;7157;2072;436
7985;7086;7202;6258;6261;3591
8004;1951;3795;9793;8619;720
8007;9314;616;8801;7311;6517
8011;1386;5238;1236;6151;1219
8029;5400;5114;8886;3812;2363
8036;1045;5702;2109;9553;2348
8043;1687;4779;5187;529;8530
8096;8257;6998;3730;1774;6258
8101;3101;9986;2579;2577;6813
8103;7794;7517;5674;1441;1340
8106;4786;1638;935;9015;1039
8141;1340;5674;7517;7794;1441
8165;3133;8525;8965;9144;2645
8207;4597;3874;3840;7528;5434
8214;5271;7914;4580;2352;6342
8221;790;1945;325;8165;6105
8257;8096;6998;1774;3730;6258
8282;8890;1904;7289;3539;972
8339;4703;5718;609;3977;1539
8358;6151;1386;8011;5238;4742
8366;1996;4399;4537;8651;3350
8443;6723;179;3203;8715;803
8497;4330;2449;6844;5194;1340
8510;7190;6268;8857;475;2011
8514;6685;2235;7633;9497;982
8525;9144;2645;8965;8165;6568
8530;1687;8043;4779;7774;3164
8550;9139;4467;7666;2020;398
8554;4966;677;511;4223;7592
8556;6974;4605;2709;664;7409
8566;6402;6056;7141;120;4347
8577;18;2460;3355;5101;4269
8609;1931;1952;3625;2954;1661
8618;1793;6136;7523;1962;6780
8619;720;9793;308;824;5066
8646;7133;4978;5403;3814;624
8651;4537;3350;4399;8366;1996
8715;3203;803;3519;179;8443
8716;3536;4223;935;9673;511
8741;4632;5036;6046;3211;7128
8783;3427;579;7767;5079;9994
8801;616;1279;6861;8007;3548
8809;1057;5586;5865;522;2515
8816;9242;5947;2065;1678;3861
8839;2954;3394;1661;5405;8609
8857;6268;2011;9871;475;7190
8859;5731;6472;642;1075;5976
8883;7128;6662;1864;5230;5036
8886;5114;2363;3812;7025;4810
8887;7661;6676;9238;5794;5970
8890;8282;1904;7289;3539;972
8959;2074;6949;9427;6390;4081
8961;3111;4136;7252;5021;345
8965;2645;6568;3117;8525;9144
9015;3441;729;7335;3651;4428
9040;4210;419;7534;5243;7609
9073;6136;1793;8618;823;1604
9083;2352;5005;4580;6261;3591
9117;723;6070;982;9619;2765
9139;4467;8550;2020;398;7666
9144;8525;2645;2270;8965;8165
9198;1303;3857;4217;5101;4269
9216;6867;5233;6291;7868;2980
9238;9977;8887;6961;7592;677
9242;8816;5947;1678;2065;3861
9260;3901;5111;7918;1038;6806
9267;24;6220;7602;3118;116
9269;9954;6414;7289;1904;6723
9272;5851;436;7983;3478;300
9299;316;944;3736;3323;2925
9314;7311;6517;8007;6818;6056
9363;9689;384;3735;1605;7278
9408;7694;7977;7122;1642;1540
9427;6949;8959;6390;5056;2074
9497;7633;2235;982;6070;9117
9499;1432;6992;624;664;2709
9553;5702;2109;1045;2348;8036
9619;723;9117;4916;2185;6070
9623;5800;4066;9852;1805;3395
9663;2821;9994;5079;1328;1558
9673;4223;511;677;8716;5794
9686;2385;6274;519;9740;4210
9689;9363;384;3735;1605;7278
9724;1805;9852;3395;5800;9623
9725;1329;5842;3111;4136;8961
9739;4031;6327;3684;4976;5745
9740;519;6327;5745;3684;1168
9773;364;6030;4090;2208;4983
9776;731;2020;9139;4564;4467
9781;7005;1328;9994;9663;3427
9793;720;8619;308;824;5066
9852;1805;3395;5800;9724;9623
9863;5386;2421;4417;446;6970
9871;2011;8857;6268;6748;5384
9936;1989;5292;4653;638;2828
9954;6414;9269;7289;1904;8890
9977;9238;3629;4269;5101;1050
9986;8101;3101;2579;2577;6813
9994;5079;9663;8783;3427;1558
3;9177;326;6834;7612;9380
45;6864;3819;5471;4655;8134
50;4446;4871;5389;4341;9261
74;369;6922;3702;177;3766
104;3689;4625;1600;2242;5780
124;3966;6214;2383;7981;6874
177;3702;74;369;2953;9121
193;5826;9129;3807;2384;3418
244;7823;3381;2852;9625;387
248;6771;7610;8844;5404;6548
252;3002;1954;8260;5223;6563
297;7565;7375;2833;3037;1074
298;5615;7636;1465;9525;2000
306;7073;1185;7243;3851;7982
310;8349;1568;4056;2724;1516
326;6834;9177;407;3;3417
369;74;6922;3702;177;3766
387;9625;1252;1041;1706;1059
393;6597;5692;9608;7813;9335
407;326;6834;9177;4463;3
428;1220;9690;1498;3207;7034
439;1220;3505;1684;7936;7001
442;7018;5316;1522;9226;6172
449;1256;4628;7347;1296;3021
460;7034;428;3207;1220;9690
469;7798;4625;8810;104;3544
536;4640;3021;1704;1296;8486
581;2839;2220;3766;2969;9333
585;1738;8913;5841;8351;1046
592;6023;898;1886;8778;9516
630;9880;2133;7216;4743;7466
635;3505;6972;7936;4017;439
649;6519;6563;7556;5826;3807
